customer_id,churn_probability,actual_churn,risk_decile
1907-YLNYW,0.2529,No,6
7993-NQLJE,0.2525,No,6
5311-IHLEI,0.2525,No,6
0366-NQSHS,0.2521,No,6
8198-RKSZG,0.252,No,6
2806-MLNTI,0.2519,No,6
0406-BPDVR,0.2519,Yes,6
4612-THJBS,0.2519,Yes,6
8963-JLGJT,0.2515,No,6
6854-EXGSF,0.2514,No,6
4456-RHSNB,0.2511,No,6
5780-INQIK,0.251,No,6
4918-FYJNT,0.2508,No,6
5018-GWURO,0.2506,No,6
1703-MGIAB,0.2505,No,6
1041-RXHRA,0.2504,Yes,6
5949-EBSQK,0.2503,Yes,6
2669-OIDSD,0.2502,No,6
0748-RDGGM,0.25,Yes,6
2267-WTPYD,0.2497,No,6
9170-CCKOU,0.2496,Yes,6
3173-NVMPX,0.2496,No,6
0327-WFZSY,0.2494,No,6
4628-CTTLA,0.2493,Yes,6
4320-QMLLA,0.2492,No,6
2386-OWURY,0.2489,No,6
5445-GLVOT,0.2487,No,6
2139-FQHLM,0.2486,No,6
4646-QZXTF,0.2486,No,6
2858-EIMXH,0.2484,No,6
8979-CAMGB,0.2484,No,6
8158-WPEZG,0.2482,No,6
4138-NAXED,0.2481,No,6
0804-XBFBV,0.248,No,6
7554-AKDQF,0.2476,No,6
4826-TZEVA,0.2475,No,6
7103-IPXPJ,0.2474,No,6
8250-ZNGGW,0.2474,No,6
8740-XLHDR,0.2473,Yes,6
2522-AHJXR,0.2472,No,6
4324-BZCKL,0.2472,No,6
1169-WCVAK,0.2471,No,6
7621-VPNET,0.2471,No,6
2731-GJRDG,0.2471,No,6
0420-BWTPW,0.2471,Yes,6
1794-SWWKL,0.247,No,6
3567-PQTSO,0.247,No,6
4510-PYUSH,0.2468,Yes,6
9101-BWFSS,0.2468,Yes,6
9774-NRNAU,0.2467,No,6
1986-PHGZF,0.2466,No,6
5213-TWWJU,0.2464,No,6
1848-LBZHY,0.2461,No,6
3156-QLHBO,0.2459,No,6
5939-XAIXZ,0.2459,No,6
5174-ITUMV,0.2458,No,6
7722-CVFXN,0.2458,No,6
1215-FIGMP,0.2456,No,6
7124-UGSUR,0.2452,Yes,6
4832-VRBMR,0.2452,No,6
2239-JALAW,0.245,Yes,6
7776-QWNFX,0.2449,Yes,6
4118-CEVPF,0.2449,No,6
7398-LXGYX,0.2448,No,6
8272-ONJLV,0.2448,No,6
8189-HBVRW,0.2445,No,6
6549-NNDYT,0.2445,No,6
0512-FLFDW,0.2442,No,6
5153-LXKDT,0.244,No,6
2293-IJWPS,0.244,No,6
4791-QRGMF,0.244,Yes,6
8069-YQQAJ,0.2439,No,6
5527-ACHSO,0.2436,No,6
5325-UWTWJ,0.2434,No,6
6655-LHBYW,0.2433,No,6
9873-MNDKV,0.2432,No,6
2995-UPRYS,0.2429,Yes,6
6927-WTFIV,0.2429,Yes,6
1919-RTPQD,0.2426,No,6
1930-WNXSB,0.2426,No,6
9415-TPKRV,0.2424,No,6
0843-WTBXE,0.2423,Yes,6
5027-XWQHA,0.2421,Yes,6
6218-KNUBD,0.242,No,6
8495-LJDFO,0.242,No,6
7694-VLBWQ,0.2419,Yes,6
0523-VNGTF,0.2419,No,6
6664-FPDAC,0.2417,Yes,6
3566-VVORZ,0.2417,No,6
9688-YGXVR,0.2416,No,6
2722-VOJQL,0.2416,Yes,6
4903-UYAVB,0.2415,Yes,6
4391-LNRXK,0.2414,No,6
1228-ZLNBX,0.2412,No,6
2252-JHJGE,0.2409,No,6
5336-UFNZP,0.2407,No,6
4070-OKWVH,0.2406,No,6
6578-KRMAW,0.2406,No,6
2937-FTHUR,0.2406,No,6
1465-LNTLJ,0.2406,No,6
0487-RPVUM,0.2404,No,6
2826-UWHIS,0.2402,No,6
9391-YZEJW,0.24,No,6
6686-YPGHK,0.24,Yes,6
7030-NJVDP,0.24,No,6
2927-QRRQV,0.2399,No,6
1591-NFNLQ,0.2397,Yes,6
0080-OROZO,0.2397,No,6
5131-PONJI,0.2396,No,6
3583-KRKMD,0.2395,No,6
8562-GHPPI,0.2395,No,6
4925-LMHOK,0.2394,Yes,6
2519-ERQOJ,0.2394,No,6
9360-AHGNL,0.2392,Yes,6
0668-OGMHD,0.2391,No,6
4647-XXZAM,0.2388,No,6
3870-MQAMG,0.2388,Yes,6
4673-KKSLS,0.2388,No,6
3604-WLABM,0.2388,No,6
4080-IIARD,0.2387,No,6
0365-TRTPY,0.2387,No,6
6818-WOBHJ,0.2387,Yes,6
3620-MWJNE,0.2386,No,6
1049-FYSYG,0.2386,No,6
9844-FELAJ,0.2383,No,6
7929-DMBCV,0.2382,No,6
3845-FXCYS,0.2382,No,6
4607-CHPCA,0.2381,Yes,6
0520-FDVVT,0.2376,Yes,6
9500-LTVBP,0.2376,No,6
2480-EJWYP,0.2374,No,6
3509-GWQGF,0.2374,No,6
8344-WFMFH,0.2371,No,6
9614-RMGHA,0.2368,Yes,6
1784-EZDKJ,0.2367,No,6
1656-DRSMG,0.2365,No,6
7128-GGCNO,0.2363,No,6
2542-HYGIQ,0.2363,No,6
6967-QIQRV,0.2362,No,6
9489-UTFKA,0.236,No,6
7449-HVPIV,0.236,No,6
0870-VEMYL,0.2355,Yes,6
8050-WYBND,0.2354,No,6
4323-OHFOW,0.235,No,6
2924-KHUVI,0.2343,No,6
6284-KMNUF,0.2343,No,6
8677-HDZEE,0.2343,No,6
7550-WIQVA,0.2339,No,6
0822-QGCXA,0.2338,No,6
5443-SCMKX,0.2337,No,6
1370-GGAWX,0.2337,No,6
0303-WMMRN,0.2333,No,6
7426-WEIJX,0.233,No,6
3537-RYBHH,0.2325,No,6
3756-VNWDH,0.2323,No,6
2270-CHBFN,0.2322,No,6
4567-AKPIA,0.232,No,6
1803-BGNBD,0.2316,No,6
8904-OPDCK,0.2315,No,6
2436-QBZFP,0.2314,No,6
3589-PPVKW,0.2314,No,6
0136-IFMYD,0.2314,No,6
1559-DTODC,0.2314,No,6
3413-DHLPB,0.2314,No,6
7766-CLTIC,0.2313,No,6
3946-JEWRQ,0.2312,No,6
4360-QRAVE,0.2312,No,6
3007-FDPEA,0.2312,No,6
1020-JPQOW,0.2311,No,6
7188-CBBBA,0.2305,No,6
8952-WCVCD,0.2305,No,6
0898-XCGTF,0.2304,No,6
5243-SAOTC,0.2299,No,6
3537-HPKQT,0.2299,No,6
9103-TCIHJ,0.2296,Yes,6
8849-GYOKR,0.2295,Yes,6
0742-MOABM,0.2294,Yes,6
9101-NTIXF,0.2293,No,6
4619-EVPHY,0.2293,No,6
6300-BWMJX,0.2292,No,6
3580-REOAC,0.2291,Yes,6
0603-OLQDC,0.2289,No,6
5651-WYIPH,0.2287,No,6
4280-DLSHD,0.2286,No,6
3255-GRXMG,0.2286,No,6
6397-JNZZG,0.2286,Yes,6
9402-CXWPL,0.2285,No,6
3258-SANFR,0.2285,No,6
7826-VVKWT,0.2284,No,6
8547-NSBBO,0.2283,No,6
2673-CXQEU,0.2283,No,6
7683-CBDKJ,0.2283,Yes,6
5828-DWPIL,0.2283,No,6
9708-KFDBY,0.2282,No,6
0228-MAUWC,0.2282,No,6
3094-JOJAI,0.2282,No,6
2700-LUEVA,0.2282,No,6
9518-RWHZL,0.228,Yes,6
4459-BBGHE,0.228,No,6
9544-PYPSJ,0.228,No,6
9033-EOXWV,0.2277,Yes,6
6994-FGRHH,0.2275,No,6
8992-VONJD,0.2274,No,6
2220-IAHLS,0.2272,No,6
7446-YPODE,0.2268,No,6
5945-AZYHT,0.2267,No,6
8201-AAXCB,0.2266,No,6
6211-WHMYA,0.2266,No,6
6008-NAIXK,0.2266,No,6
8049-WJCLQ,0.2265,No,6
9323-HGFWY,0.2264,No,6
0943-ZQPXH,0.2263,No,6
6131-FOYAS,0.2261,No,6
0129-KPTWJ,0.226,No,6
6270-OMFIW,0.2259,Yes,6
2011-TRQYE,0.2257,Yes,6
7750-EYXWZ,0.2256,No,6
8294-UIMBA,0.2255,No,6
5846-QFDFI,0.2254,No,6
2576-HXMPA,0.2248,No,6
0959-WHOKV,0.2247,No,6
7134-MJPDY,0.2247,No,6
3694-GLTJM,0.2246,No,6
6253-WRFHY,0.2246,No,6
5309-TAIKL,0.2242,No,6
0575-CUQOV,0.2242,No,6
6647-ZEDXT,0.2241,No,6
9780-FKVVF,0.2239,No,6
4767-HZZHQ,0.2239,No,6
0795-GMVQO,0.2233,No,6
0929-PECLO,0.2232,No,6
2045-BMBTJ,0.2232,No,6
8887-IPQNC,0.2232,No,6
2186-QZEYA,0.2231,No,6
3511-APPBJ,0.2231,No,6
4695-VADHF,0.2229,Yes,6
4132-POCZS,0.2229,No,6
0268-QKIWO,0.2227,Yes,6
0595-ITUDF,0.2227,No,6
4226-KKDON,0.2226,No,6
0617-FHSGK,0.2226,Yes,6
6184-DYUOB,0.2225,No,6
1087-UDSIH,0.2225,Yes,6
3301-LSLWQ,0.2222,No,6
3256-EZDBI,0.2222,No,6
0678-RLHVP,0.2218,No,6
4541-RMRLG,0.2217,Yes,6
8868-GAGIO,0.2216,No,6
2153-MREFK,0.2213,Yes,6
5201-USSQZ,0.221,No,6
5334-JLAXU,0.2208,No,6
7721-JXEAW,0.2202,Yes,6
9700-ISPUP,0.2201,No,6
9825-YCXWZ,0.22,No,6
7130-CTCUS,0.2194,No,6
1091-SOZGA,0.2193,No,6
7343-EOBEU,0.2192,No,6
6614-VBEGU,0.2192,No,6
4462-CYWMH,0.2188,No,6
9705-IOVQQ,0.2188,No,6
1089-HDMKP,0.2188,No,6
4913-EHYUI,0.2186,Yes,6
5188-HGMLP,0.2185,No,6
4190-MFLUW,0.2183,Yes,6
3842-QTGDL,0.2181,No,6
6777-TGHTM,0.218,Yes,6
8229-MYEJZ,0.2179,No,6
5600-PDUJF,0.2178,No,6
9501-UKKNL,0.2177,No,6
1442-BQPVU,0.2176,No,6
1596-OQSPS,0.2175,No,6
7639-SUPCW,0.2173,Yes,6
6689-VRRTK,0.217,No,6
0899-WZRSD,0.2169,No,6
5074-FBGHB,0.2168,No,6
8205-OTCHB,0.2165,Yes,6
7880-XSOJX,0.2163,No,6
8295-FHIVV,0.2162,No,6
6874-SGLHU,0.2162,No,6
9828-QHFBK,0.216,No,6
9163-GHAYE,0.2159,No,6
6281-FKEWS,0.2158,No,6
7319-VENRZ,0.2157,No,6
6633-SYEUS,0.2156,No,6
6572-ADKRS,0.2154,No,6
1679-JRFBR,0.2145,No,6
0877-SDMBN,0.2144,Yes,6
4580-TMHJU,0.2143,Yes,6
9396-ZSFLL,0.2142,No,6
2195-VVRJF,0.2141,No,6
5136-GFPMB,0.2141,No,6
6288-LBEAR,0.2139,No,6
7351-MHQVU,0.2139,No,6
5027-YOCXN,0.2138,No,6
7544-ZVIKX,0.2136,No,6
4439-YRNVD,0.2135,No,6
8095-WANWK,0.2133,No,6
5133-VRSAB,0.2133,No,6
5481-NTDOH,0.2132,No,6
7241-AJHFS,0.2132,No,6
5542-DHSXL,0.2131,No,6
4016-BJKTZ,0.2131,No,6
5174-RNGBH,0.2129,Yes,6
3639-XJHKQ,0.2122,No,6
5140-FOMCQ,0.2121,No,6
3055-OYMSE,0.2118,No,6
6959-GQEGV,0.2117,No,6
1768-HNVGJ,0.2117,No,6
1061-PNTHC,0.2115,No,6
6158-DWPZT,0.2111,Yes,6
1448-CYWKC,0.2109,No,6
0471-LVHGK,0.2108,Yes,6
9053-JZFKV,0.2107,Yes,6
1735-XMJVH,0.2106,No,6
6821-JPCDC,0.2104,No,6
0913-XWSCN,0.2102,No,6
1169-SAOCL,0.2101,No,6
0058-EVZWM,0.21,No,6
6366-XIVKZ,0.2099,No,6
6620-JDYNW,0.2098,No,6
4950-BDEUX,0.2096,No,6
5730-RIITO,0.2095,No,6
2716-GFZOR,0.2092,No,6
6897-UUBNU,0.2091,No,6
2027-OAQQC,0.2089,Yes,6
0440-MOGPM,0.2088,No,6
7410-KTVFV,0.2087,Yes,6
4693-VWVBO,0.2087,No,6
1502-XFCVR,0.2084,Yes,6
3982-DQLUS,0.2084,No,6
8329-GWVPJ,0.2079,No,6
5067-XJQFU,0.2079,No,6
8967-SZQAS,0.2077,No,6
2988-QRAJY,0.2076,No,6
1400-WIVLL,0.2076,No,6
2172-EJXVF,0.2073,No,6
2732-ISEZX,0.2071,No,6
3413-CSSTH,0.2071,No,6
4525-VZCZG,0.2071,No,6
9833-TGFHX,0.207,No,6
0423-UDIJQ,0.2068,No,6
8033-ATFAS,0.2067,No,6
8433-WPJTV,0.2066,No,6
4250-WAROZ,0.2066,No,6
2303-PJYHN,0.2065,No,6
9057-MSWCO,0.2061,Yes,6
6128-DAFVY,0.2059,No,6
2792-VPPET,0.2057,No,6
2676-OXPPQ,0.2057,No,6
2359-QWQUL,0.2055,Yes,6
2229-VWQJH,0.2054,No,6
7041-TXQJH,0.2053,No,6
8444-WRIDW,0.2052,Yes,6
0282-NVSJS,0.2052,No,6
1017-FBQMM,0.2051,No,6
7921-LMDFQ,0.205,No,6
2272-UOINI,0.205,No,6
9881-VCZEP,0.2047,No,6
5482-NUPNA,0.2045,Yes,6
0396-HUJBP,0.2045,No,6
1051-GEJLJ,0.2044,No,6
0103-CSITQ,0.2044,No,6
0883-EIBTI,0.2044,Yes,6
6952-OMNWB,0.2042,No,6
0191-ZHSKZ,0.2041,No,6
5562-YJQGT,0.2041,No,6
9142-KZXOP,0.2041,No,6
3069-SSVSN,0.204,No,6
0239-OXEXL,0.204,No,6
3179-GBRWV,0.2039,No,6
3594-IVHJZ,0.2038,No,6
5056-FIMPT,0.2036,No,6
3572-UOLYZ,0.2034,No,6
3733-ZEECP,0.2033,No,6
8920-NAVAY,0.2033,No,6
6946-LMSQS,0.2032,Yes,6
5827-MWCZK,0.2031,No,6
0719-SYFRB,0.2031,Yes,6
1976-AZZPJ,0.2028,No,6
2560-PPCHE,0.2028,No,6
4789-KWMXN,0.2027,Yes,6
8111-BKVDS,0.2027,No,6
3170-GWYKC,0.2024,No,6
7017-VFULY,0.2023,No,6
1047-NNCBF,0.2021,No,6
4307-KWMXE,0.2021,No,6
0991-BRRFB,0.2021,Yes,6
8148-BPLZQ,0.2021,No,6
6473-ULUHT,0.202,No,6
4672-FOTSD,0.2019,No,6
8715-KKTFG,0.2019,No,6
6728-VOIFY,0.2017,No,6
3230-WYKIR,0.2016,Yes,6
6713-OKOMC,0.2016,No,6
2207-OBZNX,0.2015,Yes,6
8455-HIRAQ,0.2015,No,6
3629-WEAAM,0.201,No,6
8217-QYOHV,0.201,No,6
6483-OATDN,0.2009,No,6
8410-BGQXN,0.2009,No,6
9820-RMCQV,0.2007,Yes,6
1297-VQDRP,0.2006,No,6
7502-BNYGS,0.2004,No,6
9058-HRZSV,0.2003,No,6
3999-WRNGR,0.2003,No,6
6097-EQISJ,0.2002,Yes,6
2898-MRKPI,0.2002,No,6
1174-FGIFN,0.1999,No,6
3086-RUCRN,0.1998,No,6
6797-UCJHZ,0.1997,No,6
6476-YHMGA,0.1996,No,6
3744-ZBHON,0.1995,No,6
8992-CEUEN,0.1994,No,6
8849-PRIQJ,0.1993,No,6
2709-UQGNP,0.1993,No,6
2604-XVDAM,0.1992,No,6
7785-RDVIG,0.1991,No,6
8213-TAZPM,0.199,No,6
5802-ADBRC,0.199,No,6
5438-QMDDL,0.1988,No,6
4472-VESGY,0.1988,No,6
8985-OOPOS,0.1987,No,6
1685-VAYJF,0.1987,No,6
5285-MVEHD,0.1987,No,6
6345-HOVES,0.1987,No,6
9659-ZTWSM,0.1985,No,6
1853-ARAAQ,0.1983,No,6
4450-YOOHP,0.1983,No,6
3689-MOZGR,0.1981,No,6
0980-PVMRC,0.1979,No,6
3195-TQDZX,0.1979,No,6
3780-DDGSE,0.1978,No,6
8706-HRADD,0.1978,No,6
7611-YKYTC,0.1974,No,6
4524-QCSSM,0.1972,No,6
8705-DWKTI,0.197,No,6
6743-HHQPF,0.1969,No,6
6029-CSMJE,0.1969,No,6
0909-SDHNU,0.1964,No,6
0872-JCPIB,0.1963,No,6
3723-BFBGR,0.1962,No,6
7054-ENNGU,0.1957,No,6
2055-SIFSS,0.1956,No,6
2115-BFTIW,0.1955,Yes,6
3160-TYXLT,0.1954,No,6
9373-WSLOY,0.1953,No,6
1353-LJWEM,0.1952,No,6
7905-NJMXS,0.1952,No,6
9494-BDNNC,0.195,No,6
4350-ZTLPI,0.1949,No,6
2279-AXJJK,0.1947,No,6
3890-RTCMS,0.1947,No,6
7872-RDDLZ,0.1946,No,6
3190-XFANI,0.1942,Yes,6
8961-QDZZJ,0.194,No,6
1120-BMWUB,0.194,Yes,6
2640-LYMOV,0.1939,No,6
6954-OOYZZ,0.1939,No,6
2828-SLQPF,0.1939,No,6
2272-JKMSI,0.1938,No,6
4710-FDUIZ,0.1937,Yes,6
0447-BEMNG,0.1936,Yes,6
8100-HZZLJ,0.1935,No,6
4608-LCIMN,0.1932,No,6
2432-TFSMK,0.1931,No,6
6297-NOOPG,0.1927,No,6
5712-VBOXD,0.1924,No,6
5298-GSTLM,0.1924,No,6
7109-MFBYV,0.1922,No,6
6429-SHBCB,0.1921,No,6
9099-FTUHS,0.1921,No,6
1170-SASML,0.1921,No,6
6733-LRIZX,0.192,No,6
0871-OPBXW,0.192,No,6
2898-LSJGD,0.1919,Yes,6
5201-FRKKS,0.1917,No,6
9633-DENPU,0.1916,No,6
6227-FBDXH,0.1916,No,6
0431-APWVY,0.1915,Yes,6
1360-JYXKQ,0.1915,No,6
6773-LQTVT,0.1913,No,6
9350-VLHMB,0.1913,No,6
4250-FDVOU,0.1911,Yes,6
1867-TJHTS,0.191,No,6
5445-PZWGX,0.1909,Yes,6
4628-WQCQQ,0.1908,Yes,6
8091-TTVAX,0.1906,No,6
0193-ESZXP,0.1905,Yes,6
0568-ONFPC,0.1904,Yes,6
4195-SMMNX,0.1901,Yes,6
5440-VHLUL,0.19,No,6
3126-WQMGH,0.19,No,6
8634-CILSZ,0.19,Yes,6
2839-RFSQE,0.1899,Yes,6
8006-PYCSW,0.1899,No,6
6941-KXRRV,0.1899,No,6
6497-TILVL,0.1898,No,6
7285-KLOTR,0.1898,No,6
3886-CERTZ,0.1898,Yes,6
3192-NQECA,0.1897,Yes,6
2773-OVBPK,0.1897,No,6
5186-EJEGL,0.1896,No,6
9651-GTSAQ,0.1895,Yes,6
1465-WCZVT,0.1892,No,6
0330-BGYZE,0.1892,No,6
7799-DSEWS,0.1891,No,6
0187-WZNAB,0.1889,No,6
2087-QAREY,0.1889,No,6
1449-XQEMT,0.1884,Yes,6
7526-IVLYU,0.1884,No,6
6480-YAGIY,0.1882,No,6
5651-CPDND,0.1881,No,6
8597-CWYHH,0.1881,No,6
1480-IVEVR,0.1881,No,6
8023-QHAIO,0.1879,No,6
8182-PNAGI,0.1878,Yes,6
0851-DFJKB,0.1878,No,6
6137-MFAJN,0.1876,No,6
6333-YDVLT,0.1872,No,6
5701-ZIKJE,0.187,No,6
2001-MCUUW,0.1869,No,6
0274-JKUJR,0.1869,No,6
3272-VUHPV,0.1869,No,6
9975-SKRNR,0.1868,No,6
1935-IMVBB,0.1867,No,6
4431-EDMIQ,0.1867,No,6
5180-UCIIQ,0.1866,Yes,6
8901-HJXTF,0.1866,Yes,6
2393-DIVAI,0.1865,No,6
6507-DTJZV,0.1865,No,6
4986-MXSFP,0.1865,No,6
5066-GFJMM,0.1865,No,6
7074-STDCN,0.1864,No,6
8375-KVTHK,0.1864,No,6
1394-SUIUH,0.1863,No,6
5843-TTHGI,0.1861,No,6
9036-CSKBW,0.1859,No,6
7016-BPGEU,0.1857,Yes,6
0580-PIQHM,0.1856,No,6
9974-JFBHQ,0.1853,No,6
0567-GGCAC,0.1852,No,6
9496-IVVRP,0.1849,No,6
2308-STERM,0.1849,No,6
5734-EJKXG,0.1848,No,6
2458-EOMRE,0.1848,No,6
3927-NLNRY,0.1848,Yes,6
2911-UREFD,0.1848,Yes,6
1074-AMIOH,0.1843,No,6
0786-IVLAW,0.1842,No,6
6723-WSNTY,0.1841,No,6
2748-MYRVK,0.184,Yes,6
9277-JOOMO,0.184,No,6
6849-OYAMU,0.1836,Yes,6
5639-NTUPK,0.1832,No,6
9342-VNIMQ,0.1831,No,6
1202-KKGFU,0.1828,No,6
9938-EKRGF,0.1827,No,6
8945-MUQUF,0.1826,Yes,6
0621-HJWXJ,0.1826,No,6
2832-SCUCO,0.1825,No,6
7854-EDSSA,0.1823,Yes,6
7950-XWOVN,0.1821,No,6
5619-PTMIK,0.182,No,6
6804-GDMOI,0.1819,Yes,6
5569-IDSEY,0.1817,No,6
6575-SUVOI,0.1815,No,6
7148-XZPHA,0.1814,No,6
2750-BJLSB,0.1814,No,6
0030-FNXPP,0.1813,No,6
9327-QSDED,0.1813,No,6
0137-UDEUO,0.1813,Yes,6
7395-XWZOY,0.1812,No,6
2533-TIBIX,0.1811,No,6
9896-UYMIE,0.1809,No,6
9249-FXSCK,0.1808,Yes,6
3701-SFMUH,0.1806,No,6
8259-NFJTV,0.1806,No,6
7797-EJMDP,0.1805,No,6
4785-QRJHC,0.18,Yes,6
9795-VOWON,0.18,No,6
4194-WHFCB,0.1799,No,6
6806-YDEUL,0.1798,No,6
0130-SXOUN,0.1798,No,6
4455-BFSPD,0.1795,No,5
3680-CTHUH,0.1792,No,5
4452-QIIEB,0.1792,No,5
4827-USJHP,0.1792,No,5
0939-EREMR,0.1791,No,5
7940-UQQUG,0.179,No,5
8785-EPNCG,0.1789,Yes,5
6898-MDLZW,0.1787,No,5
9308-ANMVE,0.1786,No,5
3128-YOVTD,0.1784,No,5
3097-PYWXL,0.1784,No,5
6261-LHRTG,0.178,No,5
2851-STERV,0.1779,No,5
8930-XOTDP,0.1778,No,5
7203-OYKCT,0.1776,No,5
5271-YNWVR,0.1776,Yes,5
9818-XQCUV,0.1775,No,5
8713-IGZSO,0.1775,No,5
2621-UDNLU,0.1775,No,5
8739-QOTTN,0.1775,No,5
9770-LXDBK,0.1775,No,5
2342-CKIAO,0.1775,No,5
4396-KLSEH,0.1771,No,5
1356-MKYSK,0.1771,No,5
2305-MRGLV,0.1769,No,5
8421-WZOOW,0.1768,No,5
7874-ECPQJ,0.1767,No,5
2692-AQCPF,0.1765,No,5
2616-UUTFK,0.1763,No,5
2019-HDCZY,0.1762,No,5
4402-FTBXC,0.1761,No,5
1309-XGFSN,0.176,No,5
7409-JURKQ,0.1757,No,5
1135-HIORI,0.1757,No,5
7869-ZYDST,0.1757,No,5
2740-JFBOK,0.1756,No,5
3030-YZADT,0.1755,Yes,5
8190-ZTQFB,0.1753,No,5
9986-BONCE,0.1753,Yes,5
2586-CWXVV,0.1748,No,5
0956-ACVZC,0.1748,No,5
4160-AMJTL,0.1744,Yes,5
5951-AOFIH,0.1743,No,5
5287-QWLKY,0.1743,Yes,5
1925-LFCZZ,0.1742,No,5
3865-ZYKAD,0.1742,No,5
9419-IPPBE,0.1741,No,5
8644-XYTSV,0.174,No,5
9097-ZUBYC,0.174,No,5
5268-DSMNQ,0.1739,No,5
5811-IWXYM,0.1738,No,5
8799-OXZMD,0.1735,No,5
7673-LPRNY,0.1734,No,5
3345-JHUEO,0.1734,No,5
7143-BQIBA,0.1733,No,5
7856-GANIL,0.1732,No,5
2452-SNHFZ,0.1731,No,5
0961-ZWLVI,0.173,No,5
6574-MCOEH,0.1729,No,5
6469-QJKZW,0.1728,No,5
6769-DCQLI,0.1723,Yes,5
1422-DGUBX,0.1723,No,5
0811-GSDTP,0.1722,No,5
4800-CZMPC,0.172,Yes,5
0156-FVPTA,0.1719,Yes,5
3758-CKOQL,0.1718,No,5
8263-OKETD,0.1718,No,5
3038-PQIUY,0.1718,No,5
9746-MDMBK,0.1716,No,5
3707-LRWZD,0.1714,Yes,5
0463-WZZKO,0.1713,No,5
4390-KYULV,0.1713,Yes,5
5084-OOVCJ,0.1712,No,5
3162-ZJZFU,0.1712,No,5
8707-HOEDG,0.1711,No,5
5732-IKGQH,0.1711,No,5
9943-VSZUV,0.1709,No,5
5708-EVONK,0.1708,Yes,5
7989-VCQOH,0.1708,No,5
6837-HAEVO,0.1707,No,5
1855-CFULU,0.1707,No,5
0530-IJVDB,0.1707,No,5
4945-RVMTE,0.1706,No,5
7176-WRTNX,0.1704,No,5
1925-GMVBW,0.1703,No,5
9618-LFJRU,0.1703,No,5
4338-EYCER,0.1698,No,5
4501-VCPFK,0.1697,No,5
7789-CRUVC,0.1697,No,5
4316-XCSLJ,0.1697,No,5
7636-XUHWW,0.1696,No,5
0733-VUNUW,0.1695,Yes,5
8769-KKTPH,0.1692,No,5
0853-NWIFK,0.169,No,5
3893-JRNFS,0.1689,No,5
1958-RNRKS,0.1689,No,5
2972-YDYUW,0.1686,No,5
2474-LCNUE,0.1685,No,5
9862-KJTYK,0.1685,No,5
3022-BEXHZ,0.1683,No,5
7605-SNLQG,0.1681,No,5
4685-ERGHK,0.1681,No,5
0314-TKOSI,0.168,No,5
6465-GSRCL,0.168,No,5
7740-KKCXF,0.1679,No,5
3523-QRQLL,0.1679,Yes,5
8671-KKKOS,0.1676,No,5
4140-WJAWW,0.1676,Yes,5
0409-WTMPL,0.1676,No,5
7089-XXAYG,0.1675,No,5
4726-DLWQN,0.1675,No,5
5876-HZVZM,0.1675,Yes,5
7762-URZQH,0.1674,Yes,5
2001-EWBQU,0.1673,No,5
0691-JVSYA,0.1673,Yes,5
6563-VNPMN,0.1673,No,5
2379-GYFLQ,0.1671,No,5
3528-HFRIQ,0.1671,No,5
7163-OCEQI,0.167,No,5
1796-JANOW,0.167,No,5
9115-YQHGA,0.167,No,5
1229-RCALF,0.167,No,5
5966-EMAZU,0.1669,No,5
4676-MQUEA,0.1669,No,5
5702-SKUOB,0.1668,No,5
1732-FEKLD,0.1668,No,5
8070-AAWZP,0.1667,No,5
4833-QTJNO,0.1663,No,5
2259-OUUSZ,0.1663,No,5
1697-NVVGY,0.1662,No,5
4177-JPDFU,0.1661,No,5
4946-EDSEW,0.1661,Yes,5
6341-AEVKX,0.166,No,5
4003-FUSHP,0.1659,No,5
3936-QQFLL,0.1658,No,5
4393-GEADV,0.1658,No,5
3450-WXOAT,0.1656,No,5
1335-HQMKX,0.1656,No,5
5136-RGMZO,0.1656,No,5
8735-IJJEG,0.1651,No,5
9027-YFHQJ,0.165,No,5
3948-XHGNA,0.1648,Yes,5
0690-SRQID,0.1648,No,5
6439-LAJXL,0.1648,No,5
1699-HPSBG,0.1648,Yes,5
6198-PNNSZ,0.1644,No,5
3410-MHHUM,0.1641,No,5
7619-ODSGN,0.164,Yes,5
4701-AHWMW,0.1637,Yes,5
7299-GNVPL,0.1636,No,5
0701-TJSEF,0.1635,No,5
1814-DKOLC,0.1633,No,5
3466-BYAVD,0.1632,No,5
4785-NKHCX,0.1625,No,5
4701-MLJPN,0.1622,Yes,5
4182-BGSIQ,0.1621,No,5
0178-CIIKR,0.162,No,5
6734-CKRSM,0.162,No,5
5687-DKDTV,0.1616,Yes,5
0550-DCXLH,0.1615,No,5
7080-TNUWP,0.1612,No,5
5533-RJFTJ,0.1609,No,5
4415-WNGVR,0.1609,No,5
3039-MJSLN,0.1608,No,5
9929-PLVPA,0.1607,No,5
5315-CKEQK,0.1607,No,5
1950-KSVVJ,0.1606,No,5
7129-AZJDE,0.1605,No,5
9375-MHRRS,0.1605,No,5
4501-UYKBC,0.1604,No,5
1024-KPRBB,0.1604,No,5
9701-CDXHR,0.1604,No,5
1409-PHXTF,0.1602,No,5
5616-PRTNT,0.16,Yes,5
8133-ANHHJ,0.1599,No,5
9475-NNDGC,0.1597,No,5
1625-JAIIY,0.1595,Yes,5
9763-GRSKD,0.1593,No,5
5624-RYAMH,0.1593,No,5
6112-KTHFQ,0.1592,No,5
3209-ZPKFI,0.1592,No,5
