customerID,churn_probability,actual_churn,risk_decile
9210-IAHGH,0.2569,Yes,6
3452-SRFEG,0.2568,No,6
5882-CMAZQ,0.2567,No,6
5802-ADBRC,0.2567,No,6
7926-IJOOU,0.2567,No,6
7128-GGCNO,0.2562,No,6
4081-DYXAV,0.2562,Yes,6
7776-QGYJC,0.2562,No,6
8257-RZAHR,0.2562,Yes,6
5424-RLQLC,0.2557,No,6
1258-YMZNM,0.2555,No,6
0420-BWTPW,0.2553,Yes,6
5027-XWQHA,0.2551,Yes,6
2436-QBZFP,0.2551,No,6
5630-AHZIL,0.2551,No,6
3055-OYMSE,0.2547,No,6
6486-LHTMA,0.2546,No,6
9254-RBFON,0.2541,Yes,6
0799-DDIHE,0.2537,No,6
1113-IUJYX,0.2537,Yes,6
4097-YODCF,0.2537,No,6
2252-JHJGE,0.2535,No,6
0103-CSITQ,0.253,No,6
2190-BCXEC,0.2528,No,6
2293-IJWPS,0.2528,No,6
9591-YVTEB,0.2527,No,6
6620-JDYNW,0.2526,No,6
9500-LTVBP,0.2525,No,6
3541-ZNUHK,0.2524,No,6
3780-YVMFA,0.2522,No,6
7576-JMYWV,0.2522,No,6
0980-PVMRC,0.252,No,6
6633-SYEUS,0.2519,No,6
6537-OTKMY,0.2518,No,6
1848-LBZHY,0.2516,No,6
0228-MAUWC,0.2515,No,6
4826-TZEVA,0.2514,No,6
0668-OGMHD,0.2513,No,6
1442-BQPVU,0.2512,No,6
1205-WNWPJ,0.2512,Yes,6
3419-SNJJD,0.2511,Yes,6
6143-JQKEA,0.2511,No,6
6859-RKMZJ,0.2509,No,6
3192-NQECA,0.2508,Yes,6
5740-YHGTW,0.2508,No,6
0520-FDVVT,0.2507,Yes,6
1656-DRSMG,0.2505,No,6
5136-KCKGI,0.2504,Yes,6
1986-PHGZF,0.25,No,6
5071-FBJFS,0.2499,No,6
4282-MSACW,0.2498,No,6
1213-NGCUN,0.2498,Yes,6
3683-QKIUE,0.2498,Yes,6
7409-JURKQ,0.2496,No,6
6257-RJOHI,0.2495,No,6
9469-WEJBT,0.2493,No,6
2408-TZMJL,0.2492,Yes,6
3589-PPVKW,0.2491,No,6
6288-LBEAR,0.2491,No,6
5067-XJQFU,0.2491,No,6
4767-HZZHQ,0.2488,No,6
4482-FTFFX,0.2488,No,6
3815-SLMEF,0.2487,Yes,6
1041-RXHRA,0.2486,Yes,6
5274-XHAKY,0.2486,No,6
1919-RTPQD,0.2484,No,6
3845-FXCYS,0.2482,No,6
5701-SVCWR,0.248,No,6
8679-JOEVF,0.2478,Yes,6
8740-XLHDR,0.2475,Yes,6
9089-UOWJG,0.2475,No,6
9776-OJUZI,0.247,No,6
2931-SVLTV,0.2467,No,6
8722-NGNBH,0.2465,Yes,6
1360-XFJMR,0.2464,No,6
0595-ITUDF,0.2463,No,6
2267-FPIMA,0.2463,No,6
2585-KTFRE,0.2462,No,6
2898-MRKPI,0.2461,No,6
6029-CSMJE,0.2461,No,6
1485-YDHMM,0.2461,No,6
1996-DBMUS,0.2458,No,6
9780-FKVVF,0.2457,No,6
5325-UWTWJ,0.2456,No,6
6227-FBDXH,0.2454,No,6
8198-RKSZG,0.2453,No,6
4324-AHJKS,0.2453,No,6
4791-QRGMF,0.2453,Yes,6
9142-KZXOP,0.2452,No,6
6874-SGLHU,0.245,No,6
4080-IIARD,0.245,No,6
7426-WEIJX,0.2449,No,6
3345-PBBFH,0.2446,No,6
7055-VKGDA,0.2445,Yes,6
0867-LDTTC,0.244,No,6
0742-MOABM,0.2437,Yes,6
9774-NRNAU,0.2437,No,6
0913-XWSCN,0.2434,No,6
2080-SRCDE,0.243,No,6
7669-LCRSD,0.2424,No,6
1357-MVDOZ,0.2424,No,6
9481-SFCQY,0.2423,No,6
1559-DTODC,0.2422,No,6
4567-AKPIA,0.2422,No,6
4640-UHDOS,0.2419,Yes,6
0807-ZABDG,0.2413,Yes,6
2886-KEFUM,0.2413,Yes,6
4280-DLSHD,0.2413,No,6
3689-MOZGR,0.2408,No,6
7798-JVXYM,0.2405,No,6
3567-PQTSO,0.2403,No,6
7077-XJMET,0.2399,No,6
3620-MWJNE,0.2399,No,6
9402-CXWPL,0.2395,No,6
8070-AAWZP,0.2394,No,6
9101-BWFSS,0.2394,Yes,6
8189-HBVRW,0.2393,No,6
8205-MQUGY,0.239,No,6
4462-CYWMH,0.2387,No,6
6218-KNUBD,0.2387,No,6
6549-NNDYT,0.2386,No,6
6689-VRRTK,0.2386,No,6
3259-FDWOY,0.2385,Yes,6
2676-OXPPQ,0.2384,No,6
1564-HJUVY,0.2383,No,6
2153-MREFK,0.2383,Yes,6
1360-JYXKQ,0.2383,No,6
8388-FYNPZ,0.2381,No,6
4324-BZCKL,0.238,No,6
7426-GSWPO,0.2376,No,6
0774-IFUVM,0.2375,No,6
5287-QWLKY,0.2367,Yes,6
1444-VVSGW,0.2367,Yes,6
4323-OHFOW,0.2367,No,6
2115-BFTIW,0.2365,Yes,6
1047-NNCBF,0.2363,No,6
1976-AZZPJ,0.2362,No,6
9974-JFBHQ,0.2362,No,6
8878-RYUKI,0.2357,No,6
6723-WSNTY,0.2356,No,6
4524-QCSSM,0.2356,No,6
3537-HPKQT,0.2356,No,6
6627-CFOSN,0.2356,No,6
2988-PLAHS,0.2355,No,6
7966-YOTQW,0.2354,No,6
9518-RWHZL,0.2354,Yes,6
2750-BJLSB,0.2352,No,6
5568-DMXZS,0.2351,No,6
1935-IMVBB,0.235,No,6
8065-BVEPF,0.235,No,6
5438-QMDDL,0.2349,No,6
1394-SUIUH,0.2349,No,6
9249-FXSCK,0.2348,Yes,6
2207-OBZNX,0.2348,Yes,6
7611-YKYTC,0.2346,No,6
2346-DJQTB,0.2346,No,6
5339-TJFEK,0.2345,No,6
9103-TCIHJ,0.2345,Yes,6
2722-VOJQL,0.2344,Yes,6
7905-TVXTA,0.2342,No,6
0471-ARVMX,0.2339,No,6
6821-JPCDC,0.2337,No,6
3583-KRKMD,0.2337,No,6
5510-BOIUJ,0.2335,Yes,6
9896-UYMIE,0.2332,No,6
4307-KWMXE,0.2328,No,6
7067-KSAZT,0.2328,Yes,6
3580-REOAC,0.2327,Yes,6
3946-JEWRQ,0.2325,No,6
1703-MGIAB,0.2325,No,6
4913-EHYUI,0.2324,Yes,6
3842-QTGDL,0.2319,No,6
5897-ZYEKH,0.2319,No,6
1591-NFNLQ,0.2318,Yes,6
9323-HGFWY,0.2317,No,6
9501-UKKNL,0.2317,No,6
7398-LXGYX,0.2314,No,6
8868-GAGIO,0.2314,No,6
1215-VFYVK,0.2314,No,6
1658-XUHBX,0.2312,No,6
3717-LNXKW,0.2312,No,6
9057-MSWCO,0.2311,Yes,6
4119-ZYPZY,0.2309,No,6
6647-ZEDXT,0.2309,No,6
0187-WZNAB,0.2308,No,6
8979-CAMGB,0.2308,No,6
8980-WQFWL,0.2308,No,6
4439-YRNVD,0.2306,No,6
2817-NTQDO,0.2303,Yes,6
8623-ULFNQ,0.2301,No,6
5827-MWCZK,0.2299,No,6
6284-KMNUF,0.2299,No,6
0440-MOGPM,0.2297,No,6
2826-UWHIS,0.2297,No,6
7136-RVDTZ,0.2296,Yes,6
0274-JKUJR,0.2295,No,6
0052-DCKON,0.2294,No,6
8992-VONJD,0.2291,No,6
6797-UCJHZ,0.2285,No,6
6777-TGHTM,0.2284,Yes,6
6008-NAIXK,0.2283,No,6
7241-AJHFS,0.2282,No,6
6097-EQISJ,0.2282,Yes,6
0872-JCPIB,0.2281,No,6
0617-FHSGK,0.2279,Yes,6
5828-DWPIL,0.2279,No,6
8713-IGZSO,0.2278,No,6
7343-EOBEU,0.2277,No,6
2284-VFLKH,0.2276,No,6
0282-NVSJS,0.2275,No,6
2000-MPKCA,0.2274,No,6
4226-KKDON,0.227,No,6
8294-UIMBA,0.227,No,6
4138-NAXED,0.2268,No,6
2995-UPRYS,0.2268,Yes,6
0959-WHOKV,0.2267,No,6
7537-CBQUZ,0.2267,No,6
0191-ZHSKZ,0.2266,No,6
3301-LSLWQ,0.2266,No,6
5949-EBSQK,0.2265,Yes,6
5443-SCMKX,0.2264,No,6
7299-GNVPL,0.2264,No,6
7718-UPSKJ,0.2262,No,6
8976-OQHGT,0.2262,Yes,6
5553-AOINX,0.2261,No,6
6773-LQTVT,0.2261,No,6
2911-UREFD,0.2256,Yes,6
2480-EJWYP,0.2255,No,6
7683-CBDKJ,0.2255,Yes,6
0260-ZDLGK,0.2255,Yes,6
6917-YACBP,0.225,No,6
3570-YUEKJ,0.2244,No,6
9761-XUJWD,0.2244,No,6
2257-BOVXD,0.2242,No,6
6849-OYAMU,0.2239,Yes,6
2773-OVBPK,0.2237,No,6
6576-FBXOJ,0.2237,No,6
4323-SADQS,0.2231,Yes,6
0356-ERHVT,0.2228,No,6
1470-PSXNM,0.2228,No,6
2957-LOLHO,0.2228,Yes,6
5136-RGMZO,0.2221,No,6
6480-YAGIY,0.222,No,6
4250-WAROZ,0.222,No,6
1297-VQDRP,0.2219,No,6
3761-FLYZI,0.2217,No,6
1600-DILPE,0.2212,No,6
4132-POCZS,0.2212,No,6
0909-SDHNU,0.2211,No,6
7742-MYPGI,0.2211,No,6
2027-OAQQC,0.2211,Yes,6
8201-AAXCB,0.2207,No,6
3982-DQLUS,0.2207,No,6
4607-CHPCA,0.2206,Yes,6
4123-FCVCB,0.2204,No,6
6891-JPYFF,0.2203,No,6
3858-XHYJO,0.2201,No,6
6131-FOYAS,0.2199,No,6
1853-ARAAQ,0.2199,No,6
4402-FTBXC,0.2198,No,6
4452-QIIEB,0.2196,No,6
8715-KKTFG,0.2195,No,6
6333-YDVLT,0.2194,No,6
8049-WJCLQ,0.2193,No,6
9544-PYPSJ,0.2193,No,6
4957-TREIR,0.2193,No,6
7722-CVFXN,0.2193,No,6
2391-SOORI,0.219,Yes,6
4646-QZXTF,0.219,No,6
1324-NLTJE,0.219,Yes,6
4501-VCPFK,0.2189,No,6
9489-UTFKA,0.2188,No,6
5966-EMAZU,0.2188,No,6
2195-VVRJF,0.2185,No,6
6733-LRIZX,0.2185,No,6
8091-TTVAX,0.2183,No,6
9873-MNDKV,0.2182,No,6
3639-XJHKQ,0.218,No,6
2716-GFZOR,0.2179,No,6
3999-WRNGR,0.2179,No,6
4291-HYEBC,0.2174,No,6
5778-BVOFB,0.2172,No,6
6854-EXGSF,0.2169,No,6
2270-CHBFN,0.2168,No,6
8148-BPLZQ,0.2167,No,6
8023-QHAIO,0.2166,No,6
5206-XZZQI,0.2165,No,6
1061-PNTHC,0.2165,No,6
7109-MFBYV,0.2165,No,6
6067-NGCEU,0.2164,No,6
2087-QAREY,0.2164,No,6
3865-ZYKAD,0.2163,No,6
5651-WYIPH,0.2161,No,6
5201-FRKKS,0.2161,No,6
4194-WHFCB,0.2153,No,6
6572-ADKRS,0.2153,No,6
0603-OLQDC,0.2153,No,6
0898-XCGTF,0.2151,No,6
8495-LJDFO,0.2149,No,6
0929-PECLO,0.2148,No,6
5600-PDUJF,0.2147,No,6
2308-STERM,0.2139,No,6
4472-VESGY,0.2138,No,6
9396-ZSFLL,0.2136,No,6
6743-HHQPF,0.2135,No,6
7317-GGVPB,0.2133,Yes,6
8229-MYEJZ,0.213,No,6
1091-SOZGA,0.213,No,6
7639-SUPCW,0.2128,Yes,6
4833-QTJNO,0.2127,No,6
4816-OKWNX,0.2127,No,6
5708-EVONK,0.2126,Yes,6
8791-GFXLZ,0.2125,No,6
7319-VENRZ,0.2124,No,6
0471-LVHGK,0.2122,Yes,6
4695-VADHF,0.2122,Yes,6
8565-HBFNN,0.2122,No,6
5945-AZYHT,0.2119,No,6
9494-BDNNC,0.2119,No,6
2305-MRGLV,0.2119,No,6
6281-FKEWS,0.2119,No,6
5133-VRSAB,0.2115,No,6
8329-GWVPJ,0.2114,No,6
2586-CWXVV,0.2111,No,6
6366-XIVKZ,0.2098,No,6
7950-XWOVN,0.2098,No,6
7148-XZPHA,0.2096,No,6
0058-EVZWM,0.2094,No,6
8095-WANWK,0.2093,No,6
2172-EJXVF,0.2092,No,6
8547-NSBBO,0.2092,No,6
4455-BFSPD,0.2092,No,6
9651-GTSAQ,0.2091,Yes,6
4580-TMHJU,0.2088,Yes,6
1958-RNRKS,0.2086,No,6
7188-CBBBA,0.2085,No,6
2560-PPCHE,0.2085,No,6
8205-OTCHB,0.2085,Yes,6
7909-FIOIY,0.2082,No,6
5748-RNCJT,0.2082,Yes,6
7078-NVFAM,0.2081,No,6
0811-GSDTP,0.2081,No,6
0423-UDIJQ,0.208,No,6
9881-VCZEP,0.2079,No,6
9862-KJTYK,0.2077,No,6
0621-HJWXJ,0.2075,No,6
3164-AALRN,0.2067,Yes,6
3256-EZDBI,0.2064,No,6
0222-CNVPT,0.2064,No,6
8904-OPDCK,0.2063,No,6
4450-YOOHP,0.2061,No,6
6804-GDMOI,0.2056,Yes,6
6837-HAEVO,0.205,No,6
6137-MFAJN,0.2048,No,6
7041-TXQJH,0.2045,No,6
0013-MHZWF,0.2041,No,6
3701-SFMUH,0.204,No,6
4619-EVPHY,0.2038,No,6
7921-LMDFQ,0.2038,No,6
5542-DHSXL,0.2038,No,6
0723-VSOBE,0.2037,No,6
7905-NJMXS,0.2033,No,6
8671-KKKOS,0.2032,No,6
5811-IWXYM,0.2032,No,6
8799-OXZMD,0.203,No,6
1698-XFZCI,0.2029,No,6
4672-FOTSD,0.2028,No,6
0883-EIBTI,0.2027,Yes,6
1051-GEJLJ,0.2027,No,6
8952-WCVCD,0.2021,No,6
0795-GMVQO,0.2021,No,6
9828-QHFBK,0.2016,No,6
6253-WRFHY,0.2016,No,6
1089-HDMKP,0.201,No,6
8190-ZTQFB,0.201,No,6
3606-SBKRY,0.201,No,6
0442-ZXKVS,0.2004,No,6
0193-ESZXP,0.2003,Yes,6
8455-HIRAQ,0.2003,No,6
6497-TILVL,0.2002,No,6
6946-LMSQS,0.2001,Yes,6
0689-DSXGL,0.1999,No,6
1428-IEDPR,0.1999,No,6
9101-NTIXF,0.1999,No,6
3410-MHHUM,0.1998,No,6
7880-XSOJX,0.1996,No,6
2446-ZKVAF,0.1996,No,6
2792-VPPET,0.1996,No,6
3307-TLCUD,0.1996,No,6
5154-VEKBL,0.1996,Yes,6
0512-FLFDW,0.1992,No,6
6465-GSRCL,0.1992,No,6
4080-OGPJL,0.1991,Yes,6
5334-JLAXU,0.199,No,6
6655-LHBYW,0.1989,No,6
9327-QSDED,0.1987,No,6
3733-ZEECP,0.1985,No,6
2303-PJYHN,0.1985,No,6
7124-UGSUR,0.1983,Yes,6
7854-EKTJL,0.1982,Yes,6
3521-MNKLV,0.1979,No,6
4710-FDUIZ,0.1975,Yes,6
0129-KPTWJ,0.1974,No,6
7762-URZQH,0.1973,Yes,6
1803-BGNBD,0.1973,No,6
9700-ISPUP,0.1972,No,6
6713-OKOMC,0.1969,No,6
3016-KSVCP,0.1969,No,6
2045-BMBTJ,0.1969,No,6
5843-TTHGI,0.1968,No,6
2229-VWQJH,0.1968,No,6
0330-BGYZE,0.1968,No,6
3780-DDGSE,0.1966,No,6
2674-MLXMN,0.1965,No,6
6563-VNPMN,0.1965,No,6
1409-PHXTF,0.1964,No,6
2740-JFBOK,0.1964,No,6
6614-VBEGU,0.1964,No,6
3179-GBRWV,0.1958,No,6
9163-GHAYE,0.1958,No,6
1575-KRZZE,0.1957,No,6
0292-WEGCH,0.1957,No,6
7251-XFOIL,0.1952,No,6
5309-TAIKL,0.1951,No,6
7074-STDCN,0.1951,No,6
5651-CPDND,0.1949,No,6
1502-XFCVR,0.1949,Yes,6
8930-XOTDP,0.1947,No,6
1400-WIVLL,0.1947,No,6
7516-GMHUV,0.1947,No,6
3022-BEXHZ,0.1947,No,6
8050-WYBND,0.1946,No,6
1465-LNTLJ,0.1946,No,6
5285-MVEHD,0.1944,No,6
6270-OMFIW,0.1941,Yes,6
9375-MHRRS,0.194,No,6
9912-OMZDS,0.1939,No,6
4827-USJHP,0.1938,No,6
3007-FDPEA,0.1938,No,6
6429-SHBCB,0.1935,No,6
5780-INQIK,0.1935,No,6
9277-JOOMO,0.1933,No,6
9419-IPPBE,0.193,No,6
4925-LMHOK,0.1928,Yes,6
4338-EYCER,0.1926,No,6
8421-WZOOW,0.1923,No,6
9099-FTUHS,0.1923,No,6
9701-CDXHR,0.1922,No,6
6483-OATDN,0.1921,No,6
1855-CFULU,0.1921,No,6
7054-ENNGU,0.1921,No,6
6749-UTDVX,0.1919,No,6
3604-WLABM,0.1917,No,6
1596-OQSPS,0.1917,No,6
8992-CEUEN,0.1915,No,6
6994-FGRHH,0.1915,No,6
3030-YZADT,0.1914,Yes,6
9746-MDMBK,0.1914,No,6
6728-VOIFY,0.1914,No,6
2843-CQMEG,0.1913,No,6
3316-UWXUY,0.1913,No,6
7130-CTCUS,0.191,No,6
8100-HZZLJ,0.1907,No,6
2533-TIBIX,0.1907,No,6
2019-HDCZY,0.1904,No,6
4608-LCIMN,0.1903,No,6
6128-DAFVY,0.1903,No,6
6345-HOVES,0.1902,No,6
2898-LSJGD,0.1901,Yes,6
3566-VVORZ,0.1901,No,6
7446-YPODE,0.19,No,6
8967-SZQAS,0.1899,No,6
9833-TGFHX,0.1899,No,6
7410-KTVFV,0.1898,Yes,6
6473-ULUHT,0.1898,No,6
6942-LBFDP,0.1897,No,6
9705-IOVQQ,0.1897,No,6
2272-UOINI,0.1894,No,6
7854-EDSSA,0.1894,Yes,6
5481-NTDOH,0.1892,No,6
4456-RHSNB,0.189,No,6
8250-ZNGGW,0.189,No,6
0239-OXEXL,0.1889,No,6
1442-OKRJE,0.1889,No,6
0366-NQSHS,0.1886,No,6
7721-JXEAW,0.1885,Yes,6
7663-ZTEGJ,0.1882,No,6
4987-GQWPO,0.1881,No,6
1794-SWWKL,0.188,No,6
1950-KSVVJ,0.1879,No,6
4710-NKCAW,0.1878,No,6
4310-KEDTB,0.1878,No,6
4374-YMUSQ,0.1876,No,6
7017-VFULY,0.1872,No,6
8597-CWYHH,0.1872,No,6
4832-VRBMR,0.1872,No,6
2709-UQGNP,0.1866,No,6
6959-GQEGV,0.1866,No,6
7016-BPGEU,0.1866,Yes,6
3209-ZPKFI,0.1862,No,6
7824-PANSQ,0.1862,No,6
7856-GANIL,0.1861,No,6
8920-NAVAY,0.1861,No,6
6297-NOOPG,0.1861,No,6
1353-LJWEM,0.1859,No,6
5337-IIWKZ,0.1857,No,6
4800-CZMPC,0.1855,Yes,6
8809-RIHDD,0.1854,Yes,6
4450-MDZFX,0.1851,No,6
7750-EYXWZ,0.1849,No,6
5447-WZAFP,0.1848,No,6
0516-WJVXC,0.1848,Yes,6
7989-AWGEH,0.1845,No,6
3886-CERTZ,0.1845,Yes,6
0206-TBWLC,0.1844,No,6
2931-XIQBR,0.1844,No,6
1174-FGIFN,0.1842,No,6
1576-PFZIW,0.1837,No,6
9839-ETQOE,0.1834,No,6
2320-SLKMB,0.1833,No,6
1110-KYLGQ,0.1832,No,6
6967-QIQRV,0.1832,No,6
7636-XUHWW,0.1829,No,6
8901-HJXTF,0.1828,Yes,6
7502-BNYGS,0.1825,No,6
8217-QYOHV,0.1823,No,6
3707-LRWZD,0.1823,Yes,6
5619-PTMIK,0.1823,No,6
2828-SLQPF,0.1822,No,6
4819-HJPIW,0.1821,No,6
1867-TJHTS,0.1818,No,6
4785-NKHCX,0.1816,No,6
5527-ACHSO,0.1815,No,6
0156-FVPTA,0.1813,Yes,6
4187-CINZD,0.1811,Yes,6
3195-TQDZX,0.1811,No,6
7619-ODSGN,0.1811,Yes,6
0786-IVLAW,0.181,No,6
1347-KTTTA,0.1809,No,6
6507-DTJZV,0.1807,No,6
8706-HRADD,0.1805,No,6
3097-IDVPU,0.1805,No,6
4316-XCSLJ,0.1804,No,6
7740-BTPUX,0.1804,No,6
6890-PFRQX,0.1802,No,6
4712-AUQZO,0.1802,No,6
6344-SFJVH,0.1802,No,6
0575-CUQOV,0.1801,No,6
9391-YZEJW,0.18,No,6
1697-NVVGY,0.1798,No,6
2673-CXQEU,0.1797,No,6
9033-EOXWV,0.1795,Yes,6
1104-FEJAM,0.1793,No,6
7776-QWNFX,0.1792,Yes,6
7766-CLTIC,0.179,No,6
4903-UYAVB,0.1783,Yes,6
9795-VOWON,0.1782,No,6
1309-XGFSN,0.1782,No,6
1591-MQJTP,0.178,No,6
5639-NTUPK,0.178,No,6
2794-XIMMO,0.178,Yes,6
6583-SZVGP,0.1778,No,6
4628-WQCQQ,0.1777,Yes,6
1625-JAIIY,0.1777,Yes,6
6207-WIOLX,0.1776,Yes,6
0820-FNRNX,0.1776,No,6
6954-OOYZZ,0.1775,No,6
7395-XWZOY,0.1772,No,6
0201-OAMXR,0.1771,Yes,6
9972-VAFJJ,0.177,No,6
6839-ITVZJ,0.177,Yes,6
9027-YFHQJ,0.1767,No,6
3255-GRXMG,0.1765,No,6
3927-NLNRY,0.1765,Yes,6
5360-LJCNJ,0.1764,No,6
8945-MUQUF,0.1764,Yes,6
2692-AQCPF,0.1759,No,6
5440-FLBQG,0.1759,Yes,6
6907-CQGPN,0.1757,No,6
0870-VEMYL,0.1756,Yes,6
3537-RYBHH,0.1755,No,5
5202-IVJNU,0.1755,Yes,5
9909-DFRJA,0.1755,No,5
3723-BFBGR,0.1754,No,5
4929-ROART,0.1753,No,5
0871-OPBXW,0.175,No,5
3594-IVHJZ,0.175,No,5
4986-MXSFP,0.175,No,5
0691-JVSYA,0.1749,Yes,5
6050-IJRHS,0.1745,No,5
9844-FELAJ,0.1743,No,5
6211-WHMYA,0.1742,No,5
2621-UDNLU,0.1742,No,5
2055-SIFSS,0.1742,No,5
6341-AEVKX,0.174,No,5
8033-ATFAS,0.1739,No,5
5174-RNGBH,0.1735,Yes,5
7607-QKKTJ,0.1734,No,5
8746-OQQRW,0.1734,No,5
3756-VNWDH,0.1733,No,5
2830-LEWOA,0.1732,No,5
4685-ERGHK,0.173,No,5
5730-RIITO,0.173,No,5
2832-SCUCO,0.1729,No,5
5482-NUPNA,0.1729,Yes,5
2393-DIVAI,0.1728,No,5
6184-DYUOB,0.1728,No,5
9052-VKDUW,0.1728,No,5
1087-UDSIH,0.1728,Yes,5
5294-IMHHT,0.1726,No,5
8849-PRIQJ,0.1724,No,5
6791-YBNAK,0.1723,No,5
0516-OOHAR,0.1722,No,5
4232-JGKIY,0.1719,No,5
2250-IVBWA,0.1718,No,5
3230-WYKIR,0.1717,Yes,5
7610-TVOPG,0.1716,No,5
6476-YHMGA,0.1714,No,5
8402-EIVQS,0.1713,No,5
3680-CTHUH,0.1711,No,5
8433-WPJTV,0.1711,No,5
6569-KTMDU,0.171,No,5
0568-ONFPC,0.1709,Yes,5
4190-MFLUW,0.1708,Yes,5
3128-YOVTD,0.1707,No,5
8410-BGQXN,0.1707,No,5
5949-HGVJL,0.1706,No,5
9441-QHEVC,0.1703,No,5
9975-SKRNR,0.1703,No,5
1015-OWJKI,0.1703,No,5
0678-RLHVP,0.1702,No,5
5311-IHLEI,0.1701,No,5
7203-OYKCT,0.1701,No,5
3758-CKOQL,0.1698,No,5
4016-BJKTZ,0.1697,No,5
5562-YJQGT,0.1696,No,5
1796-JANOW,0.1696,No,5
7869-ZYDST,0.1695,No,5
7285-KLOTR,0.1694,No,5
3059-NGMXB,0.1694,No,5
7923-IYJWY,0.1691,No,5
1685-VAYJF,0.169,No,5
8739-QOTTN,0.1689,No,5
7989-VCQOH,0.1689,No,5
0314-TKOSI,0.1688,No,5
1060-ENTOF,0.1688,No,5
9308-ANMVE,0.1687,No,5
7176-WRTNX,0.1684,No,5
6993-YGFJV,0.1684,No,5
1768-HNVGJ,0.1684,No,5
3144-KMTWZ,0.1683,No,5
0956-ACVZC,0.1683,No,5
2782-JEEBU,0.1682,No,5
2972-YDYUW,0.1681,No,5
3629-WEAAM,0.168,No,5
4177-JPDFU,0.168,No,5
7799-DSEWS,0.1679,No,5
7803-XOCCZ,0.1679,No,5
8985-OOPOS,0.1675,No,5
2946-KIQSP,0.1675,No,5
7351-MHQVU,0.1674,No,5
3472-OAOOR,0.1673,No,5
8812-ZRHFP,0.1673,No,5
2796-UUZZO,0.1671,No,5
8961-QDZZJ,0.1671,No,5
4431-EDMIQ,0.167,No,5
4495-LHSSK,0.167,No,5
8111-BKVDS,0.1669,No,5
4003-FUSHP,0.1668,No,5
5876-HZVZM,0.1667,Yes,5
7746-AWNQW,0.1667,No,5
9763-GRSKD,0.1666,No,5
8735-IJJEG,0.1663,No,5
0991-BRRFB,0.1663,Yes,5
9342-VNIMQ,0.1662,No,5
9058-HRZSV,0.1661,No,5
5533-RJFTJ,0.166,No,5
4945-RVMTE,0.1659,No,5
0853-NWIFK,0.1655,No,5
7808-DVWEP,0.1655,No,5
0431-APWVY,0.1654,Yes,5
5206-HPJKM,0.1653,No,5
7872-RDDLZ,0.1653,No,5
4237-CLSMM,0.1652,No,5
6806-YDEUL,0.1651,No,5
3413-CSSTH,0.1645,No,5
0365-TRTPY,0.1644,No,5
8008-ESFLK,0.1641,No,5
1356-MKYSK,0.164,No,5
0409-WTMPL,0.1639,No,5
0268-QKIWO,0.1639,Yes,5
3744-ZBHON,0.1639,No,5
9817-APLHW,0.1639,No,5
4693-VWVBO,0.1639,No,5
3948-XHGNA,0.1638,Yes,5
8905-IAZPF,0.1637,No,5
5569-IDSEY,0.1637,No,5
6214-EDAKZ,0.1632,Yes,5
8133-ANHHJ,0.1632,No,5
2640-LYMOV,0.1631,No,5
2458-EOMRE,0.1629,No,5
6345-ULYRW,0.1628,Yes,5
0036-IHMOT,0.1628,No,5
3126-WQMGH,0.1628,No,5
2530-FMFXO,0.1628,No,5
3272-VUHPV,0.1628,No,5
9139-WQQDY,0.1628,Yes,5
0178-CIIKR,0.1626,No,5
9770-LXDBK,0.1626,No,5
0137-UDEUO,0.1626,Yes,5
5066-GFJMM,0.1626,No,5
0030-FNXPP,0.1626,No,5
6734-CKRSM,0.1626,No,5
6574-MCOEH,0.1624,No,5
8259-NFJTV,0.1623,No,5
2056-EVGZL,0.1622,No,5
0580-PIQHM,0.1621,No,5
5027-YOCXN,0.1621,No,5
2186-QZEYA,0.162,No,5
0733-VUNUW,0.1619,Yes,5
2342-CKIAO,0.1615,No,5
9818-XQCUV,0.1615,No,5
8006-PYCSW,0.1615,No,5
7550-WIQVA,0.1615,No,5
2839-RFSQE,0.1615,Yes,5
5240-CAOYT,0.1614,No,5
9633-DENPU,0.1614,No,5
1346-PJWTK,0.1613,No,5
7526-IVLYU,0.161,No,5
1449-XQEMT,0.161,Yes,5
4419-UJMUS,0.1609,No,5
2452-SNHFZ,0.1608,No,5
8627-ZYGSZ,0.1608,No,5
7402-PWYJJ,0.1608,No,5
7595-EHCDL,0.1606,No,5
3893-JRNFS,0.1605,No,5
3160-TYXLT,0.1603,No,5
7940-UQQUG,0.1603,No,5
7673-LPRNY,0.1602,No,5
2805-EDJPQ,0.1602,No,5
0567-GGCAC,0.1599,No,5
4250-FDVOU,0.1599,Yes,5
8150-QUDFX,0.1598,No,5
3766-EJLFL,0.1594,No,5
1492-QGCLU,0.1594,No,5
9314-QDMDW,0.1594,No,5
0447-BEMNG,0.159,Yes,5
5951-AOFIH,0.159,No,5
1925-LFCZZ,0.1589,No,5
0463-WZZKO,0.1587,No,5
4390-KYULV,0.1587,Yes,5
9496-IVVRP,0.1582,No,5
7088-FBAWU,0.1581,No,5
1814-DKOLC,0.1581,No,5
3325-FUYCG,0.1581,Yes,5
5067-DGXLL,0.158,No,5
0188-GWFLE,0.158,No,5
4195-SMMNX,0.158,Yes,5
9700-ZCLOT,0.158,No,5
4726-DLWQN,0.1578,No,5
4868-AADLV,0.1577,No,5
6308-CQRBU,0.1573,No,5
9107-UKCKY,0.1572,No,5
